ID,label
1076430585,6
1076430618,5
1076430628,9
1076430629,9
1076430630,9
1076430631,10
1076430633,9
1076430634,7
1076430635,9
1076430636,8
1076430649,4
1076430675,5
1076430688,9
1076430689,9
1076430690,9
1076430693,9
1076430694,8
1076430695,9
1076430696,9
1076430698,6
1076430813,7
1076430897,9
1076430898,9
1076430899,9
1076430900,7
1076430902,9
1076430903,8
1076430986,4
1076431627,4
1076431859,7
1076431860,4
1076431861,5
1076431863,6
1076431864,7
1076431865,8
1076431966,3
1076431972,3
1076432047,3
1076432048,4
1076432061,6
1076432935,1
1076433806,3
1076433808,8
1076433839,6
1076434022,5
1076434023,4
1076434031,1
1076434081,7
1076434082,8
1076434083,6
1076434084,8
1076434086,6
1076434397,8
1076434398,6
1076434399,9
1076434400,7
1076435582,6
1076435602,5
1076435603,10
1076436058,8
1076436059,7
1076436060,6
1076436061,9
1076436062,9
1076436067,7
1076436091,5
1076436092,1
1076436286,3
1076436287,7
1076436288,7
1076436289,5
1076436308,2
1076436309,4
1076436311,3
1076436313,2
1076436314,3
1076436315,3
1076436316,2
1076436317,2
1076436318,3
1076436319,3
1076436320,3
1076436439,3
1076436452,3
1076436453,3
1076436454,3
1076436455,3
1076436456,3
1076436457,2
1076436482,3
1076436483,3
1076436484,3
1076436485,2
1076436486,4
1076436487,4
1076436488,3
1076436489,5
1076436491,3
1076436493,5
1076436496,3
1076436497,3
1076436498,5
1076436500,4
1076436578,6
1076436580,6
1076436581,6
1076436584,6
1076436585,5
1076437536,2
1076437551,3
1076437552,2
1076437553,4
1076437554,4
1076437556,6
1076437563,6
1076437564,3
1076437568,4
1076437572,4
1076437575,2
1076437577,2
1076437578,2
1076437591,1
1076437620,4
1076437690,6
1076437709,5
1076437711,8
1076437712,6
1076437719,3
1076437735,4
1076437736,5
1076437796,4
1076437930,3
1076437931,3
1076437932,5
1076437933,6
1076437934,3
1076437935,3
1076437936,2
1076437937,2
1076437938,3
1076437939,2
1076437940,2
1076437941,5
1076437957,7
1076438110,5
1076438111,4
1076438781,2
1076438782,1
1076438794,1
1076438795,2
1076438830,2
1076438832,7
1076438833,8
1076438834,7
1076438881,7
1076439212,1
1076439225,7
1076439227,7
1076439228,8
1076439231,5
1076439232,7
1076439233,8
1076439234,9
1076439235,7
1076439236,7
1076439237,8
1076439238,1
1076439255,4
1076439256,2
1076439259,3
1076439260,1
1076439261,6
1076439312,7
1076439313,8
1076440241,5
1076441423,6
1076441430,3
1076441443,3
1076441444,2
1076441445,2
1076441446,2
1076441447,2
1076441448,2
1076441449,1
1076441551,4
1076441552,2
1076441554,4
1076441555,5
1076441556,4
1076441557,1
1076441558,2
1076441559,2
1076441561,1
1076441562,3
1076441563,4
1076441564,2
1076441565,2
1076441566,3
1076441568,3
1076441594,7
1076441598,1
1076441612,1
1076441613,4
1076441614,5
1076441621,7
1076441624,1
1076441660,3
1076441661,3
1076441662,5
1076441663,4
1076441664,6
1076441669,1
1076441800,6
1076441801,4
1076441802,5
1076441808,1
1076442193,1
1076442203,6
1076442219,3
1076442220,3
1076442225,4
1076442243,2
1076442244,7
1076442276,3
1076442277,3
1076442278,4
1076442279,2
1076442280,4
1076442282,4
1076442283,3
1076442284,3
1076442291,1
1076442292,5
1076442293,4
1076442295,3
1076442296,6
1076442365,6
1076442366,5
1076442367,6
1076442369,6
1076442370,6
1076442372,5
1076442373,5
1076442375,5
1076442449,5
1076443216,1
1076443336,1
1076443416,4
1076443417,6
1076443438,8
1076443486,2
1076443487,6
1076443529,3
1076443544,1
1076443575,6
1076443576,4
1076443577,5
1076444042,7
1076444099,9
1076444100,8
1076444103,3
1076444104,2
1076444114,8
1076444135,10
1076444136,9
1076444142,8
1076444144,6
1076444145,8
1076444146,7
1076444150,7
1076444151,5
1076444256,1
1076444261,3
1076444271,4
1076444368,4
1076444419,2
1076444505,4
1076445102,5
1076445104,3
1076445106,5
1076445107,5
1076445108,4
1076445109,4
1076445111,5
1076445150,6
1076445151,2
1076445152,2
1076445155,1
1076445320,7
1076445384,2
1076445385,3
1076445386,3
1076445387,1
1076445390,2
1076445437,2
1076445439,3
1076445441,3
1076445442,3
1076445454,7
1076445455,8
1076445456,5
1076445457,7
1076445458,4
1076445459,4
1076445460,4
1076445864,3
1076446779,5
1076446780,9
1076446793,9
1076446794,9
1076446800,9
1076446801,8
1076446802,9
1076446803,9
1076446804,9
1076446805,9
1076446810,8
1076446811,9
1076446812,8
1076446813,8
1076446814,8
1076446815,8
1076446816,8
1076446819,7
1076446824,10
1076446826,10
1076446828,10
1076446829,10
1076446830,10
1076446831,10
1076446837,5
1076446838,5
1076446839,5
1076446860,1
1076446865,1
1076446870,1
1076446960,3
1076446962,4
1076446963,4
1076446964,3
1076446965,3
1076446967,3
1076446968,4
1076446969,2
1076446982,1
1076446983,1
1076446984,1
1076446985,1
1076446993,9
1076446994,9
1076447002,9
1076447004,6
1076447006,9
1076447012,8
1076447018,8
1076447022,6
1076447030,1
1076447042,2
1076447043,7
1076447058,10
1076447059,10
1076447330,1
1076447333,2
1076447339,1
1076447381,10
1076447387,3
1076447388,8
1076447390,5
1076447422,3
1076447424,2
1076447542,6
1076447543,9
1076447563,5
1076447564,6
1076447565,6
1076447566,5
1076448173,1
1076448248,4
1076448249,3
1076448250,1
1076448309,1
1076448356,7
1076448587,2
1076448588,2
1076448589,2
1076448590,2
1076448640,1
1076448716,3
1076448744,2
1076448747,1
1076448999,1
1076449000,3
1076449003,2
1076449008,7
1076449022,1
1076449030,2
1076449062,7
1076449070,8
1076449143,1
1076449201,5
1076449202,7
1076449203,7
1076449491,1
1076456644,7
1076456660,7
1076456779,7
1076456780,7
1076456792,7
1076456805,7
1076456859,8
1076456861,8
1076456862,9
1076456863,9
1076456864,7
1076456865,10
1076456866,10
1076456867,10
1076456868,8
1076456878,8
1076456879,9
1076456880,9
1076456882,9
1076456884,8
1076456885,9
1076456887,9
1076456888,7
1076456891,9
1076456892,10
1076456894,7
1076456895,8
1076456896,7
1076456901,9
1076456902,9
1076456903,8
1076456904,9
1076456905,7
1076456906,8
1076456907,9
1076456908,9
1076456909,9
1076456911,8
1076456912,9
1076456913,9
1076456914,8
1076456915,9
1076457473,6
1076458396,4
1076458400,3
1076458409,5
1076458410,9
1076458417,9
1076458418,9
1076458419,9
1076458450,5
1076458459,7
1076458460,9
1076458461,3
1076458466,8
1076458468,4
1076458469,8
1076458471,9
1076458478,9
1076458479,8
1076458480,10
1076458482,7
1076458485,6
1076458624,6
1076458625,8
1076458628,3
1076458640,6
1076458642,7
1076458656,8
1076458657,5
1076458668,5
1076458669,4
1076458671,4
1076458672,3
1076458720,3
1076458721,4
1076458723,5
1076458812,8
1076458813,4
1076459281,3
1076459283,3
1076459300,7
1076459301,8
1076459302,8
1076459303,8
1076459304,7
1076459305,8
1076459306,8
1076459307,8
1076459308,7
1076459309,8
1076459373,7
1076459375,5
1076459381,2
1076459456,2
1076459471,2
1076459472,1
1076459500,6
1076459502,3
1076459505,9
1076459532,4
1076459533,3
1076459568,7
1076459569,8
1076459570,8
1076460201,2
1076460206,5
1076460207,6
1076460209,7
1076460210,6
1076460222,7
1076460224,3
1076460226,3
1076460227,2
1076460228,2
1076460243,6
1076460313,1
1076460314,1
1076460315,1
1076460316,1
1076460317,1
1076460330,2
1076460336,7
1076460339,6
1076460348,3
1076460349,1
1076460517,1
1076460518,1
1076461156,3
1076461166,1
1076461167,2
1076461170,2
1076461180,2
1076461181,2
1076461182,2
1076461183,3
1076461184,2
1076461198,6
1076461200,4
1076461201,4
1076461204,7
1076461205,8
1076461243,3
1076461245,1
1076461246,3
1076461285,2
1076461286,1
1076461287,3
1076461418,1
1076461428,3
1076461443,7
1076461444,7
1076461450,3
1076461453,8
1076461456,6
1076461457,7
1076461459,9
1076461460,6
1076461461,5
1076461463,6
1076461464,8
1076461481,6
1076461494,7
1076461495,8
1076461496,6
1076461497,8
1076461499,5
1076461501,7
1076461502,5
1076461504,7
1076461505,7
1076461506,8
1076461507,4
1076461508,6
1076461551,8
1076461552,8
1076461553,3
1076461554,2
1076462234,7
1076462285,7
1076462288,7
1076462292,8
1076463672,5
1076463673,2
1076463674,1
1076463682,7
1076463683,4
1076463687,2
1076463688,2
1076463689,2
1076463699,8
1076463711,3
1076463716,8
1076463717,7
1076463718,7
1076463719,4
1076463799,1
1076463817,1
1076463819,3
1076463820,2
1076463821,3
1076463823,2
1076463824,2
1076463840,6
1076463872,4
1076463911,9
1076463912,10
1076463914,9
1076463915,10
1076463919,7
1076463921,9
1076463922,9
1076463928,1
1076463934,1
1076463943,3
1076463944,6
1076463949,10
1076463950,2
1076463952,7
1076463958,7
1076463959,8
1076463960,8
1076463961,8
1076463962,6
1076463964,6
1076463966,9
1076463967,4
1076463968,5
1076463969,7
1076464150,5
1076464151,1
1076464152,1
1076464163,8
1076464171,10
1076464172,8
1076464174,8
1076464175,9
1076464176,9
1076464236,5
1076464237,6
1076464238,5
1076464240,4
1076464241,1
1076464242,1
1076464322,9
1076464329,8
1078002035,3
1078002082,4
1078002453,1
1078002485,3
1078002486,3
1078002818,2
1078003089,3
1078003947,4
1078004017,2
1078004018,1
1078004041,3
1078004042,2
1078004043,3
1078004601,1
1078004708,2
1078004709,1
1078004710,1
1078004711,1
1078004712,1
1078004713,1
1078004715,2
1078005074,2
1078005094,6
1078005256,9
1078005257,7
1078005258,9
1078005262,10
1078005263,4
1078005284,7
1078005285,2
1078005287,1
1078005313,4
1078005335,1
1078005513,2
1078005615,7
1078005834,2
1078006066,1
1078006163,5
1078006319,2
1078006388,1
1078006592,1
1078006594,3
1078006596,2
1078006636,9
1078006637,7
1078006657,7
1078006658,2
1078006742,3
1078006910,1
1078007322,1
1078007378,1
1078007386,1
1078007441,1
1078007590,9
1078007591,9
1078007592,8
1078007631,1
1078008168,2
1078008169,1
1078008174,8
1078008176,9
1078008177,7
1078008188,7
1078008190,8
1078008191,8
1078008192,8
1078008193,5
1078008194,9
1078008197,10
1078008198,8
1078008200,7
1078008201,8
1078008202,9
1078008230,10
1078008233,9
1078008609,9
1078008610,8
1078008611,10
1078008614,1
1078008683,6
1078008684,2
1078008685,8
1078008686,3
1078008687,10
1078008691,1
1078008751,1
1078008797,5
1078008798,7
1078008799,9
1078008801,8
1078008802,7
1078008803,4
1078008878,5
1078008879,4
1078008880,9
1078008881,6
1078008884,7
1078008885,9
1078008893,8
1078008895,4
1078008896,5
1078008897,4
1078008898,10
1078008899,10
1078008900,4
1078009137,1
1078009138,3
1078009140,5
1078009141,1
1078009144,8
1078009176,9
1078009219,8
1078009379,3
1078009405,6
1078009406,6
1078009407,5
1078009409,7
1078009420,6
1078009422,7
1078009423,6
1078009424,2
1078009482,1
1078009570,1
1078009597,5
1078009649,9
1078009650,9
1078009651,9
1078009652,3
1078009653,8
1078009654,9
1078009715,3
1078009744,6
1078009813,3
1078009820,10
1078009821,8
1078009824,1
1078009832,2
1078009835,2
1078009836,2
1078009839,2
1078009849,2
1078009850,2
1078009851,2
1078009852,2
1078009868,9
1078010052,4
1078010053,4
1078010054,1
1078010087,9
1078010088,8
1078010089,9
1078010090,2
1078010091,9
1078010093,7
1078010094,9
1078010096,7
1078010109,9
1078010110,9
1078010112,6
1078010113,9
1078010114,8
1078010116,9
1078010119,10
1078010120,7
1078010169,1
1078010175,5
1078010177,6
1078010178,6
1078010180,6
1078010181,7
1078010182,6
1078010183,6
1078010185,7
1078010220,6
1078010221,1
1078010240,1
1078010402,1
1078010403,2
1078010437,9
1078010438,3
1078010439,10
1078010440,5
1078010456,6
1078011580,2
1078011908,2
1078012664,1
1078012678,9
1078012679,5
1078012685,8
1078012688,7
1078012689,9
1078012750,4
1078012751,1
1078012771,1
1078012884,1
1078012885,1
1078012886,3
1078012947,1
1078013037,2
1078013038,1
1078013039,4
1078013198,9
1078013199,2
1078013201,2
1078013630,1
1078013636,8
1078013637,1
1078013659,5
1078013669,9
1078013670,9
1078013671,8
1078013681,9
1078013682,7
1078013683,10
1078013684,8
1078013685,6
1078013686,9
1078013802,9
1078013898,4
1078013899,5
1078013900,4
1078013901,5
1078013902,3
1078013903,4
1078013904,5
1078013905,5
1078013906,5
1078013907,5
1078013912,7
1078013915,8
1078013916,7
1078013918,5
1078013919,8
1078013920,7
1078013978,4
1078013979,4
1078013980,4
1078013981,4
1078013982,4
1078013983,5
1078013984,4
1078013985,6
1078013986,6
1078013987,5
1078014055,1
1078014056,6
1078014057,6
1078014058,6
1078014059,3
1078014069,9
1078014070,2
1078014103,4
1078014106,6
1078014108,7
1078014110,8
1078014113,6
1078014490,9
1078014492,5
1078014493,3
1078014534,8
1078014535,8
1078014536,7
1078014537,5
1078014538,8
1078014539,9
1078014540,9
1078014608,1
1078014636,1
1078014673,10
1078014674,6
1078014675,10
1078014676,8
1078014678,6
1078014679,9
1078014680,8
1078014681,9
1078014682,7
1078014795,10
1078014813,7
1078014823,8
1078014825,7
1078014827,3
1078014828,2
1078014829,4
1078014860,1
1078014890,1
1078014891,4
1078014906,9
1078014907,5
1078014908,9
1078014916,5
1078014931,7
1078014932,10
1078014933,10
1078014934,10
1078014935,9
1078014936,9
1078014937,9
1078015016,9
1078015017,6
1078015033,2
1078015048,4
1078015073,2
1078015074,2
1078015075,3
1078015077,3
1078015078,3
1078015079,3
1078015080,2
1078015081,3
1078015082,3
1078015086,4
1078015102,9
1078015103,5
1078015104,4
1078015113,5
1078015127,5
1078015128,2
1078015130,2
1078015131,1
1078015132,1
1078015140,3
1078015450,1
1078015498,2
1078015506,7
1078015507,8
1078015509,8
1078015510,7
1078015511,7
1078015512,7
1078015513,7
1078015514,6
1078015525,7
1078015526,5
1078015528,6
1078015532,7
1078015533,9
1078015534,8
1078015559,9
1078015560,4
1078015583,10
1078015586,10
1078015646,7
1078015647,6
1078015648,7
1078015649,10
1078015812,5
1078015815,2
1078015893,8
1078015894,9
1078015895,8
1078015897,6
1078015898,9
1078015900,2
1078015940,8
1078015941,5
1078015942,5
1078015990,3
1078015991,10
1078015992,7
1078015993,7
1078015994,9
1078015995,10
1078016018,7
1078016019,7
1078016020,7
1078016021,6
1078016022,7
1078016023,5
1078016024,10
1078016068,10
1078016070,10
1078016071,2
1078016154,1
1078016490,2
1078016588,1
1078016592,4
1078016785,1
1078016800,4
1078016802,5
1078017762,2
1078017827,3
1078017828,9
1078017847,2
1078017992,6
1078017993,5
1078018020,3
1078018021,4
1078018023,6
1078018024,5
1078018025,6
1078018026,6
1078018053,4
1078018062,9
1078018064,10
1078018098,3
1078018099,2
1078018100,2
1078018101,10
1078018102,2
1078018104,3
1078018105,3
1078018106,2
1078018107,2
1078018108,2
1078018109,2
1078018111,2
1078018158,8
1078018159,6
1078018161,7
1078018162,8
1078018163,5
1078018174,2
1078018183,4
1078018184,1
1078018185,1
1078018186,2
1078018218,2
1078018481,2
1078018511,1
1078018514,6
1078018528,8
1078018529,8
1078018530,8
1078018532,9
1078018536,7
1078018538,6
1078018644,3
1078018646,7
1078018647,9
1078018755,1
1078018822,4
1078019147,9
1078019148,9
1078019151,7
1078019191,8
1078019192,5
1078019193,8
1078019194,8
1078019195,7
1078019196,8
1078019197,8
1078019205,7
1078019206,7
1078019219,6
1078019226,7
1078019387,10
1078019388,9
1078019390,9
1078019392,9
1078019403,8
1078019404,2
1078019425,3
1078019426,3
1078019427,1
1078019478,1
1078020341,2
1078020371,1
1078020372,2
1078020559,4
1078020560,4
1078020561,4
1078020562,3
1078020565,2
1078020681,3
1078020821,5
1078021137,10
1078021138,10
1078021139,10
1078021140,10
1078021141,10
1078021142,9
1078021193,9
1078021194,5
1078021195,10
1078021196,10
1078021199,10
1078021200,8
1078021201,9
1078021202,10
1078021232,3
1078021233,8
1078021234,6
1078021235,1
1078021236,1
1078021237,1
1078021238,1
1078021239,1
1078021240,1
1078021241,1
1078021242,1
1078021243,1
1078021244,1
1078021245,1
1078021254,3
1078021255,6
1078021256,8
1078021257,8
1078021260,8
1078021261,5
1078021262,6
1078021263,8
1078021264,5
1078021265,5
1078021271,7
1078021272,8
1078021273,8
1078021274,9
1078021275,9
1078021277,8
1078021278,9
1078021279,9
1078021280,8
1078021281,7
1078021320,2
1078021321,1
1078021326,3
1078021390,9
1078021391,9
1078021392,9
1078021394,10
1078021460,5
1078021640,8
1078021641,8
1078021648,5
1078021676,3
1078021677,6
1078021858,6
1078022188,1
1078022295,6
1078022296,9
1078022298,10
1078022299,10
1078022301,10
1078022302,7
1078022303,10
1078022305,8
1078022317,7
1078022318,10
1078022319,10
1078022321,10
1078022322,10
1078022323,10
1078022324,9
1078022325,10
1078022326,9
1078022334,7
1078022335,8
1078022340,7
1078022341,8
1078022342,9
1078022384,4
1078022408,2
1078022409,3
1078022490,7
1078022491,6
1078022493,3
1078022543,3
1078022548,5
1078022566,2
1078023800,1
1078023801,3
1078023811,2
1078023862,1
1078023914,4
1078023915,3
1078023916,2
1078023918,7
1078023920,4
1078023921,5
1078023922,9
1078023923,8
1078023926,7
1078023935,9
1078023936,10
1078024210,9
1078024211,6
1078024212,8
1078024223,1
1078024644,1
1078024775,1
1078025099,10
1078025124,3
1078025125,5
1078025126,9
1078025152,6
1078025190,1
1078025294,3
1078025344,7
1078025346,8
1078025348,8
1078025349,4
1078025351,8
1078025352,7
1078025428,1
1078025488,7
1078025490,9
1078025491,8
1078025492,3
1078025493,8
1078025563,4
1078025565,7
1078025575,5
1078025578,10
1078025910,1
1078025987,5
1078025990,8
1078025991,6
1078025992,8
1078025994,5
1078025996,7
1078025997,7
1078026033,9
1078026113,6
1078026278,8
1078026279,8
1078026281,6
1078026282,4
1078026283,9
1078026284,8
1078026286,7
1078026288,5
1078026456,4
1078026457,4
1078026458,2
1078026459,4
1078026461,4
1078026541,3
1078026542,8
1078026685,2
1078026687,2
1078026690,3
1078026691,2
1078026693,2
1078026694,4
1078026695,4
1078026696,3
1078026738,1
1078027491,1
1078027510,1
1078027514,2
1078027515,1
1078027876,6
1078027968,9
1078027969,1
1078027970,1
1078027972,3
1078027973,3
1078027974,2
1078027975,2
1078027976,2
1078027977,2
1078027978,1
1078027980,2
1078027981,2
1078027982,3
1078027983,3
1078027984,7
1078028578,1
1078028584,5
1078028593,7
1078028595,5
1078028596,6
1078028597,7
1078028598,7
1078028599,4
1078028601,6
1078028602,5
1078028838,5
1078028843,1
1078028855,3
1078028856,8
1078028876,4
1078028888,4
1078028889,5
1078028890,5
1078028893,2
1078028894,5
1078028895,4
1078028896,4
1078028898,4
1078028902,6
1078028903,7
1078028904,6
1078028905,8
1078028907,7
1078029100,9
1078029101,9
1078029102,9
1078029103,9
1078029105,9
1078029106,9
1078029107,9
1078029108,9
1078029153,7
1078029154,7
1078029155,7
1078029156,4
1078029157,6
1078029158,6
1078029159,6
1078029160,5
1078029220,1
1078029221,1
1078029224,1
1078029225,1
1078029226,1
1078029227,2
1078029303,1
1078029317,1
1078029939,1
1078029947,4
1078029948,5
1078029949,4
1078029950,5
1078030831,4
1078030838,8
1078030839,7
1078030847,5
1078030848,5
1078030851,2
1078030858,7
1078030859,9
1078030885,4
1078030886,5
1078030887,6
1078030895,5
1078030904,1
1078030905,3
1078030975,1
1078030976,1
1078031592,2
1078031646,8
1078031650,2
1078031742,7
1078031842,9
1078031843,7
1078031845,8
1078031846,10
1078031847,9
1078031848,10
1078031849,10
1078031850,10
1078031851,9
1078031854,10
1078031855,9
1078031856,10
1078031871,9
1078031872,10
1078031873,9
1078031874,10
1078031875,10
1078031877,8
1078031878,8
1078031881,10
1078031882,9
1078031883,10
1078031884,10
1078031899,1
1078031973,10
1078031974,10
1078031975,9
1078031977,10
1078031978,10
1078031979,8
1078031980,5
1078031981,10
1078031983,10
1078031984,10
1078031985,10
1078031986,10
1078031987,10
1078032048,10
1078032049,10
1078032050,7
1078032051,10
1078032052,10
1078032053,10
1078032055,10
1078032056,10
1078032057,10
1078032058,10
1078032059,10
1078032060,9
1078032061,10
1078032062,10
1078032134,10
1078032135,10
1078032136,10
1078032137,10
1078032138,10
1078032139,10
1078032140,10
1078032141,10
1078032159,10
1078032160,7
1078032161,9
1078032162,10
1078032164,10
1078032166,10
1078032167,9
1078032170,10
1078032172,10
1078032173,7
1078032199,10
1078032200,9
1078032201,10
1078032202,9
1078032203,10
1078032204,10
1078032205,9
1078032206,10
1078032207,10
1078032210,9
1078032211,10
1078032235,8
1078032237,7
1078032238,10
1078032239,9
1078032241,10
1078032244,10
1078032245,7
1078032247,9
1078032248,10
1078032276,5
1078032663,1
1078032664,2
1078032665,1
1078033135,6
1078033136,9
1078033168,4
1078033176,7
1078033177,2
1078033441,2
1078033457,1
1078033489,4
1078033505,4
1078033506,6
1078033507,7
1078033508,7
1078033511,6
1078033513,3
1078033551,5
1078033552,5
1078033554,3
1078033557,4
1078033558,6
1078033559,5
1078033561,5
1078033591,4
1078033592,7
1078033593,10
1078033595,9
1078033596,8
1078034161,2
1078034164,2
1078035131,4
1078035337,4
1078035492,1
1078035618,3
1078035619,7
1078035625,9
1078035627,9
1078035630,9
1078035631,8
1078035891,2
1078035996,1
1078036004,2
1078036007,7
1078036008,4
1078036009,4
1078036010,5
1078036011,6
1078036024,2
1078036034,1
1078036040,1
1078036060,7
1078036061,9
1078036062,6
1078036070,3
1078036822,1
1078037279,2
1078037280,2
1078037281,4
1078037282,4
1078037284,2
1078037285,3
1078037523,6
1078037542,2
1078037715,10
1078037716,9
1078037717,8
1078037718,9
1078037719,9
1078037720,10
1078037721,9
1078038022,5
1078038026,3
1078038029,7
1078038030,7
1078038032,8
1078038033,7
1078038034,7
1078038036,6
1078038037,7
1078038135,9
1078038136,9
1078038161,3
1078038162,3
1078038163,3
1078038164,3
1078038165,3
1078038166,4
1078038167,3
1078038198,8
1078038199,1
1078038201,6
1078038202,4
1078038203,9
1078038206,10
1078038207,10
1078038208,10
1078038209,10
1078038210,10
1078038472,2
1078038473,6
1078038568,2
1078038589,1
1078038633,2
1078038634,8
1078038635,8
1078038692,1
1078038693,2
1078039503,9
1078039516,5
1078039517,8
1078039518,5
1078039519,4
1078039539,8
1078039547,6
1078039553,9
1078039554,6
1078039555,10
1078039560,8
1078039561,3
1078039568,9
1078039569,4
1078039683,2
1078039703,3
1078039704,3
1078039705,4
1078039742,6
1078039787,6
1078039788,3
1078039793,6
1078039838,2
1078039852,9
1078039853,9
1078039855,9
1078039857,10
1078039858,10
1078039885,9
1078039886,8
1078039887,7
1078039888,10
1078039889,10
1078039891,8
1078039892,10
1078039893,9
1078039911,1
1078039912,1
1078039913,1
1078039915,1
1078039917,1
1078039919,1
1078039920,1
1078039921,1
1078039922,1
1078039923,1
1078039924,1
1078039926,1
1078040268,1
1078040275,6
1078040301,8
1078040305,8
1078040328,9
1078040329,1
1078040331,7
1078040332,7
1078040333,8
1078040335,9
1078040336,9
1078040392,4
1078040393,3
1078040394,5
1078040395,5
1078040396,6
1078040397,6
1078040398,6
1078040399,6
1078040401,5
1078040402,6
1078040403,4
1078040404,6
1078040405,5
1078040406,7
1078040407,6
1078040408,5
1078040409,6
1078040510,8
1078040646,4
1078040647,6
1078040649,8
1078040650,3
1078040651,8
1078040652,4
1078040753,9
1078040754,9
1078040755,7
1078040780,6
1078040781,5
1078040782,5
1078040783,4
1078040784,6
1078040785,5
1078040787,5
1078040788,6
1078040863,6
1078040864,5
1078040865,5
1078040866,6
1078040868,6
1078040869,5
1078040870,6
1078040871,6
1078041677,3
1078041687,6
1078041688,4
1078041689,8
1078041692,6
1078041693,7
1078041694,7
1078041695,6
1078041696,7
1078041698,7
1078041699,7
1078041700,8
1078041701,9
1078041702,9
1078041703,8
1078041704,8
1078041705,8
1078041706,9
1078041707,3
1078041711,5
1078041712,6
1078041713,5
1078041714,5
1078041717,6
1078041729,4
1078041860,8
1078041861,8
1078041862,9
1078041863,9
1078041864,9
1078041866,6
1078041882,3
1078041900,3
1078041917,3
1078041918,4
1078041919,4
1078041934,9
1078041935,9
1078041936,9
1078042951,8
1078042952,8
1078042953,3
1078042954,9
1078042955,6
1078043009,3
1078043024,8
1078043025,2
1078043091,6
1078043121,8
1078043122,4
1078043137,2
1078043138,1
1078043142,1
1078043144,9
1078043161,3
1078043165,2
1078043167,4
1078043169,4
1078043230,6
1078043231,5
1078043232,5
1078043234,5
1078043297,1
1078043395,1
1078043854,3
1078043871,6
1078044116,1
1078044531,4
1078044595,2
1078044600,5
1078044615,5
1078044618,5
1078044623,1
1078044624,1
1078044625,3
1078044626,2
1078044627,3
1078044628,4
1078044635,9
1078044636,4
1078044638,8
1078044640,3
1078044642,10
1078044643,7
1078044644,9
1078044646,2
1078044698,10
1078044703,10
1078045025,2
1078045040,2
1078045041,9
1078045044,9
1078045045,4
1078045112,1
1078045317,4
1078045318,8
1078045947,2
1078045948,1
1078045960,3
1078045965,8
1078046015,1
1078046081,8
1078046084,3
1078046118,7
1078046124,7
1078046155,3
1078046156,7
1078046163,6
1078046166,9
1078046167,8
1078046170,1
1078046188,5
1078046190,6
1078046191,3
1078046192,4
1078046193,3
1078046195,9
1078046257,10
1078046258,10
1078046264,8
1078046265,9
1078046268,7
1078046269,7
1078046304,10
1078046646,2
1078046698,10
1078046701,7
1078046702,7
1078046703,7
1078046705,7
1078046707,10
1078046709,6
1078046711,10
1078046789,4
1078046794,10
1078046796,7
1078046802,4
1078046803,3
1078046804,5
1078046805,6
1078046807,5
1078046808,6
1078046809,6
1078046832,2
1078046890,3
1078046897,5
1078046903,3
1078046905,8
1078046906,9
1078046907,8
1078046909,8
1078046910,9
1078046917,5
1078046918,8
1078046919,6
1078046920,6
1078046921,7
1078046922,6
1078046923,8
1078046924,8
1078046926,8
1078046927,9
1078046929,9
1078046930,7
1078046931,4
1078046960,8
1078046961,8
1078046962,5
1078046964,6
1078046965,7
1078046966,3
1078046967,1
1078046968,3
1078046970,6
1078046971,7
1078046972,3
1078046973,4
1078047328,5
1078047330,4
1078047331,3
1078047332,6
1078047337,4
1078047338,6
1078047339,4
1078047341,8
1078047342,3
1078047343,7
1078047344,8
1078047345,10
1078047347,7
1078047351,1
1078047353,3
1078047356,4
1078047362,3
1078047364,9
1078047394,8
1078047395,8
1078047397,9
1078047398,9
1078047399,10
1078047400,9
1078047401,9
1078047403,9
1078047404,9
1078047406,7
1078047409,10
1078047420,1
1078047442,10
1078047443,8
1078047444,9
1078047447,4
1078047448,2
1078047458,8
1078047461,8
1078047468,10
1078047469,9
1078047475,9
1078047476,9
1078047480,8
1078047481,1
1078048074,2
1078048087,2
1078048088,5
1078048095,3
1078048121,4
1078048123,6
1078048127,7
1078048128,7
1078048129,5
1078048130,4
1078048131,7
1078048132,7
1078048133,7
1078048134,6
1078048135,6
1078048157,6
1078048159,7
1078048162,8
1078048164,9
1078048165,7
1078048236,7
1078048564,10
1078048565,10
1078048568,10
1078048569,10
1078048641,1
1078048680,1
1078049133,1
1078049134,1
1078049135,2
1078049136,2
1078049430,2
1078050057,4
1078050060,7
1078050064,7
1078050065,9
1078050066,5
1078050088,2
1078050097,2
1078050259,7
1078050262,7
1078050281,2
1078050296,5
1078050297,7
1078050298,7
1078050301,10
1078050302,7
1078050303,8
1078050313,5
1078050314,2
1078050315,6
1078050316,5
1078050317,4
1078050320,8
1078050321,1
1078050325,4
1078050326,2
1078050327,6
1078050329,2
1078050330,2
1078050331,2
1078050332,1
1078050333,1
1078050339,4
1078050341,3
1078050342,3
1078050343,2
1078050344,3
1078050345,3
1078050346,3
1078050347,3
1078050348,3
1078050349,4
1078050357,3
1078050358,3
1078050361,3
1078050362,7
1078050377,6
1078050378,4
1078050379,7
1078050382,8
1078050394,4
1078050395,6
1078050401,4
1078050403,4
1078050406,2
1078050413,6
1078050414,5
1078050415,5
1078050429,3
1078050430,2
1078050431,4
1078050432,8
1078050433,5
1078050435,5
