config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/class_weight,config/colsample_bytree,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_child_samples,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/subsample_for_bin,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
{'gbdt': 0.9845796082732116},{'gbdt': 23},false,"{'boosting_type': 'gbdt', 'subsample': 0.6969777519415343}",balanced,0.6117920047740528,0.20799025752327344,100,0.00951616325873068,-1,root_mean_squared_error,83,16,42,1,regression,0.6237807379666455,0.0564670622159536,99999,13,serial,True,1,1.9118562051015449,230.3734209537506,1,ba0cab9a
{'gbdt': 0.9842700811717513},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.9212399896528705}",balanced,0.7829692723462861,0.09598596739790868,100,0.02355147827548695,-1,root_mean_squared_error,97,9,62,1,regression,0.5758639515138179,0.22637734011363705,99999,3,serial,True,1,2.7006361611915533,166.1333563327789,1,f51e19ac
{'gbdt': 0.999757858796478},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.5388684645983715}",,0.7463786057908939,0.1330911041762456,100,0.013760663862912467,-1,root_mean_squared_error,31,9,48,1,regression,0.38279765101494906,0.12104569343112218,99999,3,serial,True,1,2.6974050843374537,308.0543887615204,1,766d9018
{'gbdt': 0.9964549293542532},{'gbdt': 15},false,{'boosting_type': 'goss'},balanced,0.8107472732900153,0.18125989992613284,100,0.048664891159455145,-1,root_mean_squared_error,14,14,55,1,regression,0.8756850605067861,0.333786851274653,99999,6,serial,True,1,2.0983585859315275,167.75025653839108,1,f9e30a38
{'gbdt': 0.9741889955575725},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.952854879869205}",,0.7273689319446774,0.09143566682045079,100,0.010540117764664122,-1,root_mean_squared_error,54,14,134,1,regression,0.2645158769644762,0.11263668858664538,99999,3,serial,True,1,2.7038131815857795,181.15014719963074,1,a44507ce
{'gbdt': 0.9924905637483179},{'gbdt': 7},false,{'boosting_type': 'goss'},balanced,0.9515508428234873,0.2429931341761825,100,0.012978847857543076,-1,root_mean_squared_error,69,14,99,1,regression,0.953228288715537,0.01324489116490328,99999,15,serial,True,1,1.9018034797816423,182.42957162857056,1,28a75fd8
{'gbdt': 0.9626003079283804},{'gbdt': 10},false,{'boosting_type': 'goss'},,0.7386611781170398,0.5622683060420658,100,0.014294458444478433,-1,root_mean_squared_error,82,16,125,1,regression,0.5753159657640933,0.3140743929650718,99999,1,serial,True,1,2.8645681273894,140.0807077884674,1,c4d7e866
{'gbdt': 0.9868955688112694},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.5839026095928013}",balanced,0.8431112917236387,0.526263248759869,100,0.0077436652444168134,-1,root_mean_squared_error,9,13,30,1,regression,0.5570790859625174,0.28230344164573895,99999,4,serial,True,1,2.264383414971767,276.1604344844818,1,2b635d82
{'gbdt': 0.998601579165732},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.6114131938597561}",balanced,0.6352178809634723,0.5347063398071012,100,0.03560752351166994,-1,root_mean_squared_error,66,8,139,1,regression,0.47988711108824633,0.6805519176064919,99999,4,serial,True,1,2.255005741299079,160.21997404098508,1,f616e0e0
{'gbdt': 0.984093784715064},{'gbdt': 23},false,"{'boosting_type': 'gbdt', 'subsample': 0.6841076968600364}",balanced,0.9617481051999364,0.1921955183131312,100,0.0143407353201367,-1,root_mean_squared_error,86,16,46,1,regression,0.5986769648236953,0.7358082668186477,99999,7,serial,True,1,2.032785484519264,248.3564565181732,1,267958d8
{'gbdt': 0.9868145840176957},{'gbdt': 12},false,{'boosting_type': 'goss'},balanced,0.9112301472760803,0.10044345159433865,100,0.04603801312509647,-1,root_mean_squared_error,93,18,137,1,regression,0.65089582001811,0.28091725633967485,99999,3,serial,True,1,2.705808414914665,142.31533765792847,1,17fdca5a
{'gbdt': 0.9619087603456887},{'gbdt': 23},false,"{'boosting_type': 'gbdt', 'subsample': 0.9488753875181062}",balanced,0.8732202320737326,0.18447349530035528,100,0.015081426556335426,-1,root_mean_squared_error,12,11,49,1,regression,0.7173752302988541,0.16587236396414984,99999,9,serial,True,1,1.9699558143001863,248.80815029144287,1,d45f8a20
{'gbdt': 0.9893038507774204},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.9086436670395569}",,0.6369338656305632,0.5371078871622496,100,0.06875273791176428,-1,root_mean_squared_error,6,9,136,1,regression,0.067112611946191,0.02383200048269879,99999,1,serial,True,1,2.7995056845258497,140.65563225746158,1,e7f8dcb0
{'gbdt': 0.9836529409824263},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.8631420213336152}",balanced,0.9731030545383422,0.18931634445550305,100,0.014581500661275284,-1,root_mean_squared_error,23,9,112,1,regression,0.25431165009025253,0.49927441877622136,99999,7,serial,True,1,2.027666987564764,224.45598316192627,1,13b48fa2
{'gbdt': 0.9972261519900602},{'gbdt': 4},false,"{'boosting_type': 'gbdt', 'subsample': 0.6986624122375256}",balanced,0.6102067989488832,0.5485358414146835,100,0.04537802118529441,-1,root_mean_squared_error,41,14,48,1,regression,0.9398586290314475,0.1004768980491656,99999,3,serial,True,1,2.700789393968096,161.28842163085938,1,f15303e6
{'gbdt': 0.9997030366067046},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.627364072981822}",balanced,0.7679642628816855,0.4241636389517438,100,0.02349299829654649,-1,root_mean_squared_error,32,6,76,1,regression,0.8343368057978708,0.6462186450615071,99999,1,serial,True,1,2.803659668326556,154.71083903312686,1,9345f400
{'gbdt': 0.9691086450389494},{'gbdt': 7},false,{'boosting_type': 'goss'},balanced,0.9640648422673017,0.5829056897467508,100,0.013061409735427756,-1,root_mean_squared_error,75,13,144,1,regression,0.742269569854786,0.3222881058328169,99999,6,serial,True,1,2.0615345407065986,200.69466876983643,1,3b05207c
{'gbdt': 0.9880766566075586},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.6586137895880724}",balanced,0.9978145855754332,0.399545840404237,100,0.008827892987291568,-1,root_mean_squared_error,48,5,122,1,regression,0.9925327176716167,0.7854682760560385,99999,4,serial,True,1,2.2470360097373083,259.2157964706421,1,2e325888
{'gbdt': 0.9958049927537276},{'gbdt': 21},false,"{'boosting_type': 'gbdt', 'subsample': 0.7069053046325335}",balanced,0.6295507356719194,0.5582064433024041,100,0.02523650684183273,-1,root_mean_squared_error,91,14,48,1,regression,0.9038816901154039,0.09474343347616421,99999,3,serial,True,1,2.700696277156651,164.9350669384003,1,9153ebc2
{'gbdt': 0.999358345713702},{'gbdt': 7},false,{'boosting_type': 'goss'},,0.6086973227942898,0.569839028799678,100,0.010606154745407916,-1,root_mean_squared_error,63,16,113,1,regression,0.5827836817246956,0.09926046974830326,99999,4,serial,True,1,2.277956767113314,194.7710294723511,1,1e19e24e
{'gbdt': 0.977067200107644},{'gbdt': 23},false,{'boosting_type': 'goss'},balanced,0.708935573723094,0.6913367992884893,100,0.006433544660934525,-1,root_mean_squared_error,5,7,43,1,regression,0.20319332760544095,0.43015948294295403,99999,12,serial,True,1,1.9227635000134533,222.94571590423584,1,2d963ba0
{'gbdt': 0.9748214817711802},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.6641848847776617}",,0.8819429799547985,0.30258956279443655,100,0.061616540192388325,-1,root_mean_squared_error,59,15,112,1,regression,0.6493389384066188,0.44951408332451054,99999,9,serial,True,1,1.9663913119884304,150.04450178146362,1,8a3d847c
{'gbdt': 0.9856925422307943},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.892180475550084}",balanced,0.6082484784351228,0.8644693302961485,100,0.04436979706256929,-1,root_mean_squared_error,17,16,39,1,regression,0.4093857435789282,0.18572503463186726,99999,3,serial,True,1,2.7040957433708157,144.6402623653412,1,cb3682a6
{'gbdt': 0.9557570389966834},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.8028258216528963}",,0.8393460052467727,0.1561231700643126,100,0.07516239775417731,-1,root_mean_squared_error,9,12,76,1,regression,0.7912369564649779,0.7429867986090748,99999,12,serial,True,1,1.914839402406778,152.66299462318418,1,2bc280dc
{'gbdt': 0.9886703083451231},{'gbdt': 20},false,"{'boosting_type': 'gbdt', 'subsample': 0.5643543225525308}",balanced,0.8361578644825615,0.28935805851103746,100,0.09403065616788973,-1,root_mean_squared_error,54,13,114,1,regression,0.5793983092954895,0.01425635900579475,99999,4,serial,True,1,2.262068798422771,151.8621530532837,1,9fac68be
{'gbdt': 0.9770593946467595},{'gbdt': 8},false,{'boosting_type': 'goss'},,0.9327525490772087,0.8878618529858824,100,0.010211427910021388,-1,root_mean_squared_error,32,18,49,1,regression,0.6405917603631885,0.3254874173641472,99999,14,serial,True,1,1.9377449509021507,185.67355394363403,1,2c4a810a
{'gbdt': 0.9997061234860442},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.6810704683965983}",balanced,0.9726986324766707,0.2556612259633136,100,0.02432359053718975,-1,root_mean_squared_error,37,9,75,1,regression,0.9190994191639021,0.5741122017126316,99999,6,serial,True,1,2.057765922782324,219.6537771224976,1,0987561a
{'gbdt': 0.9867364012536698},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.8670694849030276,0.5609151685269842,100,0.033864006773492675,-1,root_mean_squared_error,88,15,148,1,regression,0.2809258155017603,0.10966798764773412,99999,5,serial,True,1,2.0976969274655786,155.72768807411194,1,2ac846e0
{'gbdt': 0.9797593880932246},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.9249725243206218}",,0.9009787045529172,0.6354799444832191,100,0.00509930307498469,-1,root_mean_squared_error,57,13,108,1,regression,0.684815617467107,0.21965261889912485,99999,15,serial,True,1,1.9226841138825552,247.8493037223816,1,238337fa
{'gbdt': 0.9742525779961956},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.8530465471668641}",,0.9533542988761201,0.0799748523862728,100,0.006225079275121228,-1,root_mean_squared_error,59,14,110,1,regression,0.2481532999609683,0.9987525873168284,99999,8,serial,True,1,2.0406360787131144,720.8823251724243,1,ee473042
{'gbdt': 0.9880117033863093},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.6079436671556177,0.6381977034287156,100,0.0107598336075667,-1,root_mean_squared_error,57,10,47,1,regression,0.6900229489872489,0.4737617946803574,99999,3,serial,True,1,2.6955331987637186,145.479177236557,1,4402ae9e
{'gbdt': 0.9855692677915645},{'gbdt': 10},false,{'boosting_type': 'goss'},balanced,0.8739347240444988,0.5455603135827858,100,0.015865945854996108,-1,root_mean_squared_error,71,18,107,1,regression,0.6450326382678582,0.6964473675163769,99999,7,serial,True,1,2.0366461365535007,184.75134420394897,1,e311e5bc
{'gbdt': 0.971169067601682},{'gbdt': 8},false,{'boosting_type': 'goss'},,0.90798323804789,0.6732085441453743,100,0.01064194241262165,-1,root_mean_squared_error,97,10,146,1,regression,0.671018895448741,0.3788602674065371,99999,3,serial,True,1,2.696094643202125,144.68150877952576,1,e8f7734a
{'gbdt': 0.9781354616701065},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.7725734710649916}",balanced,0.8858038069533399,0.13399991333983954,100,0.00930750398135434,-1,root_mean_squared_error,30,15,140,1,regression,0.5755963726492648,0.06324517745572308,99999,7,serial,True,1,2.040842866248692,319.2524201869965,1,f9a09dbc
{'gbdt': 0.9597862571779683},{'gbdt': 7},false,{'boosting_type': 'goss'},balanced,0.7247256091470256,0.10889254850914411,100,0.02474601857434153,-1,root_mean_squared_error,54,6,87,1,regression,0.5043997465826591,0.921851851867202,99999,3,serial,True,1,2.7046071300461785,145.20166873931885,1,90366466
{'gbdt': 0.962982024188205},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.9535432183083923}",balanced,0.8415461661319327,0.1904320153296953,100,0.014463924544679535,-1,root_mean_squared_error,7,12,105,1,regression,0.39190176134920784,0.1062997117853986,99999,6,serial,True,1,2.0660030905851468,272.82834315299993,1,4cbeac8e
{'gbdt': 0.9960974323831013},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.7605022000823504}",balanced,0.7455775109561917,0.12807672733309294,100,0.01185278298745857,-1,root_mean_squared_error,58,15,148,1,regression,0.6625593081662716,0.4702113611243099,99999,10,serial,True,1,1.9396191007936283,286.19620347023016,1,f11c8cd8
{'gbdt': 0.9605437894719014},{'gbdt': 17},false,{'boosting_type': 'goss'},balanced,0.6558573670737088,0.3232957982599446,100,0.021206722132636233,-1,root_mean_squared_error,49,19,101,1,regression,0.39229232764862815,0.28758559450930854,99999,10,serial,True,1,1.9416001118818915,169.05705666542053,1,3c41c0ac
{'gbdt': 0.9873327111821429},{'gbdt': 12},false,{'boosting_type': 'goss'},balanced,0.9207285390161382,0.15667668884347785,100,0.01168125906891371,-1,root_mean_squared_error,20,18,132,1,regression,0.7605552112149276,0.39707574212832963,99999,3,serial,True,1,2.7032065058488306,150.6377651691437,1,10f424c6
{'gbdt': 0.9810096554623673},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.9876311226990496}",balanced,0.9204765191533737,0.0875744058208678,100,0.04005323761211028,-1,root_mean_squared_error,80,12,117,1,regression,0.9053790397091916,0.5892047911970621,99999,6,serial,True,1,2.117523010863771,260.3474199771881,1,805019fc
{'gbdt': 0.9897779917697382},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.8859850628012391}",balanced,0.8297688011996895,0.10888612505877882,100,0.04476770703566598,-1,root_mean_squared_error,93,9,32,1,regression,0.9906829491109235,0.5906421487993313,99999,7,serial,True,1,2.063424309601733,218.9915759563446,1,cead83d0
{'gbdt': 0.9813187409981108},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6438375922840188}",balanced,0.7289464877400963,0.387188959942016,100,0.030644337522416114,-1,root_mean_squared_error,34,18,131,1,regression,0.892299823381916,0.22885139087720996,99999,1,serial,True,1,2.805192388868004,137.11595249176023,1,747bcaa6
{'gbdt': 0.9833978682150785},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.7004001336137801}",balanced,0.7422644491435924,0.09323318869460892,100,0.03279742546762295,-1,root_mean_squared_error,88,14,70,1,regression,0.6084484931906062,0.13407171288871508,99999,2,serial,True,1,2.704301824306054,155.93997287750244,1,cda8026c
{'gbdt': 0.9998683421455155},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.6197431186129989}",balanced,0.908688975733658,0.2566208671175571,100,0.011727029659446477,-1,root_mean_squared_error,63,9,103,1,regression,0.9298230140517634,0.580935088143154,99999,6,serial,True,1,2.0547930542797626,264.83044362068176,1,70c58b04
{'gbdt': 0.9864087047228345},{'gbdt': 11},false,"{'boosting_type': 'gbdt', 'subsample': 0.9165847756827377}",balanced,0.9364345954101322,0.11450561102956697,100,0.02170938731924706,-1,root_mean_squared_error,63,9,145,1,regression,0.5950277744570946,0.23856987551236353,99999,6,serial,True,1,2.0922502435937766,325.8130843639374,1,cead219c
{'gbdt': 0.9693330048603331},{'gbdt': 7},false,{'boosting_type': 'goss'},balanced,0.9593196103257235,0.8358935712803409,100,0.01415853563257286,-1,root_mean_squared_error,75,13,72,1,regression,0.7492700991746505,0.32514183412592296,99999,6,serial,True,1,2.0696623671779792,184.66788721084598,1,c3562f62
{'gbdt': 0.9598915564673649},{'gbdt': 20},false,{'boosting_type': 'goss'},balanced,0.8310593558075628,0.2725275869791629,100,0.00854899382554022,-1,root_mean_squared_error,76,8,34,1,regression,0.27102809195062183,0.08479200089061464,99999,1,serial,True,1,2.8073511561447697,141.2453284263611,1,e902d476
{'gbdt': 0.980278952362494},{'gbdt': 24},false,{'boosting_type': 'goss'},balanced,0.7136571458486063,0.5615215328984549,100,0.027320506024326875,-1,root_mean_squared_error,23,19,105,1,regression,0.5186714508855489,0.3965746269551816,99999,6,serial,True,1,2.0738336623402267,171.0330469608307,1,d240079e
{'gbdt': 0.9963900979945771},{'gbdt': 20},false,"{'boosting_type': 'gbdt', 'subsample': 0.7600937976351722}",balanced,0.979318547351323,0.1623307542918765,100,0.036981759502161995,-1,root_mean_squared_error,32,14,141,1,regression,0.9977801401514974,0.5005170901902792,99999,5,serial,True,1,2.111457266682042,232.353200674057,1,7f95a644
{'gbdt': 0.98684035551976},{'gbdt': 5},false,"{'boosting_type': 'gbdt', 'subsample': 0.8902460247406}",balanced,0.8700954235847537,0.1946746956343578,100,0.006817126497600657,-1,root_mean_squared_error,27,6,137,1,regression,0.5201883118937203,0.32917908220003467,99999,5,serial,True,1,2.092891616012694,417.0068247318268,1,fcc1551e
{'gbdt': 0.9617956366403526},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.7743884303285022}",balanced,0.6835484299912571,0.3892434598913871,100,0.010692207649548303,-1,root_mean_squared_error,98,17,48,1,regression,0.7415591716522618,0.25715248189139445,99999,4,serial,True,1,2.259036367190704,234.0457983016968,1,6e932bf4
{'gbdt': 0.9852708145150745},{'gbdt': 21},false,"{'boosting_type': 'gbdt', 'subsample': 0.9521117122255126}",balanced,0.970028532126329,0.29216912654151556,100,0.08141465293655428,-1,root_mean_squared_error,53,9,118,1,regression,0.37580995585206123,0.9418563255288154,99999,6,serial,True,1,2.041820753622095,157.22635555267334,1,7142ee16
{'gbdt': 0.9739929517156484},{'gbdt': 21},false,{'boosting_type': 'goss'},balanced,0.8004251388114939,0.057833501893849004,100,0.018128743830153816,-1,root_mean_squared_error,54,17,137,1,regression,0.9936058528366656,0.39216677125658156,99999,7,serial,True,1,2.1444055631625605,216.36324119567868,1,67e60fa4
{'gbdt': 0.9894660523761926},{'gbdt': 7},false,{'boosting_type': 'goss'},balanced,0.849815561791505,0.4508485954358805,100,0.011671024591759052,-1,root_mean_squared_error,58,15,62,1,regression,0.9915674887145465,0.09672618123797594,99999,6,serial,True,1,2.066152121154571,191.92589020729062,1,70996422
{'gbdt': 0.9741687514421599},{'gbdt': 15},false,{'boosting_type': 'goss'},balanced,0.9555646284398484,0.3058864638627023,100,0.00787269646212191,-1,root_mean_squared_error,31,14,56,1,regression,0.6398704441441923,0.44842462410029893,99999,4,serial,True,1,2.2765270408870517,276.53169870376587,1,5624ebfa
{'gbdt': 0.9600219881814106},{'gbdt': 24},false,{'boosting_type': 'goss'},balanced,0.7378331700881458,0.8824213623993511,100,0.010352503006466745,-1,root_mean_squared_error,98,17,138,1,regression,0.5822938153147291,0.45882048065945075,99999,7,serial,True,1,2.04411974615124,195.53246021270752,1,49b8f1c0
{'gbdt': 0.9757577384952993},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.6291426200974078}",balanced,0.8098148704325093,0.05084887307916097,100,0.005810452236692949,-1,root_mean_squared_error,76,8,128,1,regression,0.4843494061539546,0.24059927298352685,99999,1,serial,True,1,2.83257998224102,137.52866530418396,1,5a3eacb0
{'gbdt': 0.9883018713158204},{'gbdt': 12},false,{'boosting_type': 'goss'},balanced,0.920117544253615,0.16093925817335397,100,0.014875085624437661,-1,root_mean_squared_error,31,18,47,1,regression,0.6483373302527959,0.3214509530224867,99999,3,serial,True,1,2.701434890535122,152.0440254211426,1,6faaa944
{'gbdt': 0.996948020167559},{'gbdt': 21},false,{'boosting_type': 'goss'},balanced,0.8661995472274585,0.2596407490671639,100,0.01183113983066317,-1,root_mean_squared_error,15,8,94,1,regression,0.2537060562969507,0.07886980041476516,99999,1,serial,True,1,2.9646195799428168,137.7243537902832,1,3c268d1a
{'gbdt': 0.9798728236561071},{'gbdt': 20},false,"{'boosting_type': 'gbdt', 'subsample': 0.6964776837839498}",balanced,0.8660185796822275,0.975125053200221,100,0.027570590820490393,-1,root_mean_squared_error,15,14,94,1,regression,0.9018971517848101,0.11098832793271848,99999,3,serial,True,1,2.7018907364865514,150.9289209842682,1,2d53129c
{'gbdt': 0.9801240549678043},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.7595292704274906,0.36433528243550545,100,0.009400685259682056,-1,root_mean_squared_error,62,11,87,1,regression,0.5170709375228207,0.4443425484314132,99999,6,serial,True,1,2.0594997023580826,234.22574377059937,1,b978b70c
{'gbdt': 0.9648260935366546},{'gbdt': 18},false,{'boosting_type': 'goss'},balanced,0.7772091963921598,0.5976714183806945,100,0.041383562345612405,-1,root_mean_squared_error,100,5,97,1,regression,0.9135524562877108,0.3594605381080599,99999,15,serial,True,1,1.9267022332556352,144.33268642425537,1,2babe4c6
{'gbdt': 0.9599493212589674},{'gbdt': 10},false,{'boosting_type': 'goss'},balanced,0.7207957992583808,0.09287362832080184,100,0.006728151841504802,-1,root_mean_squared_error,23,6,60,1,regression,0.5261984376711302,0.9613193407577285,99999,3,serial,True,1,2.704990090625477,182.07901287078857,1,1986c63a
{'gbdt': 0.9907483758751702},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.5195240185762068}",balanced,0.9133863105797765,0.42811268480214526,100,0.015836475745267673,-1,root_mean_squared_error,53,11,48,1,regression,0.5124606408807707,0.10248748460109103,99999,4,serial,True,1,2.256152727240288,202.13568925857544,1,8afcf8cc
{'gbdt': 0.9917961589648937},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.6863772055091877}",balanced,0.8545536018885724,0.07754521170211093,100,0.012480370042792727,-1,root_mean_squared_error,98,11,118,1,regression,0.79164086836779,0.12126042316067698,99999,3,serial,True,1,2.704731994841016,194.3220686912537,1,9fd1ce86
{'gbdt': 0.9907933336201298},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.7453189823358244}",balanced,0.9104700935116368,0.7213537734617339,100,0.013861758940958188,-1,root_mean_squared_error,39,11,143,1,regression,0.881458292316624,0.0006770583759047945,99999,11,serial,True,1,1.950942094075228,193.11052632331848,1,9ccbe9e0
{'gbdt': 0.9711987875180428},{'gbdt': 14},false,{'boosting_type': 'goss'},balanced,0.6548813324110306,0.1833609780336232,100,0.005882176831184711,-1,root_mean_squared_error,61,18,110,1,regression,0.3883282320774769,0.0021663233708430927,99999,1,serial,True,1,2.8557967603225185,145.1833176612854,1,c457a150
{'gbdt': 0.9704703474697647},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.6492546705341989}",,0.811274891450189,0.06178776482675152,100,0.02788074766250364,-1,root_mean_squared_error,50,13,72,1,regression,0.09805808351805201,0.9007198474640012,99999,1,serial,True,1,2.8176776086362034,134.40353083610538,1,45ba2354
{'gbdt': 0.9813173615001691},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.8790083525603919,0.5365224619124149,100,0.04944240234264213,-1,root_mean_squared_error,12,6,148,1,regression,0.7082508853529775,0.1129280680326802,99999,5,serial,True,1,2.100995934733256,146.07047772407532,1,689a3d76
{'gbdt': 0.9958331368923816},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.929669482366841}",,0.7970131169816604,0.6469280164970044,100,0.012803062918016892,-1,root_mean_squared_error,54,19,83,1,regression,0.5493448426932123,0.04089454978155227,99999,11,serial,True,1,1.9498333763639384,189.43590688705444,1,2af4b936
{'gbdt': 0.9804466873723577},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.8799094503282915,0.5217581048706943,100,0.009816257545420808,-1,root_mean_squared_error,62,14,32,1,regression,0.5054502019792164,0.4585852352614021,99999,6,serial,True,1,2.065068521789747,226.23199725151062,1,390f94b8
{'gbdt': 0.9787055781058707},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.849026082406923}",balanced,0.8246467519759703,0.10641718498459846,100,0.05483403219132973,-1,root_mean_squared_error,20,12,82,1,regression,0.644875141758807,0.5783590758620295,99999,1,serial,True,1,2.808795758854373,137.33016872406006,1,7da3fd6c
{'gbdt': 0.9581968376022384},{'gbdt': 20},false,{'boosting_type': 'goss'},balanced,0.6226216943707253,0.12330391512791208,100,0.008324286760354148,-1,root_mean_squared_error,54,8,55,1,regression,0.34572118094966137,0.09284135093304624,99999,5,serial,True,1,2.139929833251648,309.37057662010193,1,39662508
{'gbdt': 0.9785324735215307},{'gbdt': 24},false,{'boosting_type': 'goss'},balanced,0.7752649353034257,0.8591077013041337,100,0.006075893759309278,-1,root_mean_squared_error,26,17,80,1,regression,0.5949437582240419,0.27438973269079875,99999,7,serial,True,1,2.043499402763348,241.01784682273862,1,abe58e4a
{'gbdt': 0.9957684767348807},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.6750163604655167}",balanced,0.7730611060715725,0.5475033671141334,100,0.03343068048757412,-1,root_mean_squared_error,19,6,73,1,regression,0.38332067850744145,0.4063972114532955,99999,8,serial,True,1,1.9944977819743728,154.313059091568,1,a57cb0e4
{'gbdt': 0.9955194946125767},{'gbdt': 22},false,{'boosting_type': 'goss'},,0.9795317976474068,0.3612323050993602,100,0.009046761185387494,-1,root_mean_squared_error,47,14,130,1,regression,0.4376177304239537,0.1451657283529696,99999,8,serial,True,1,1.9893184994900808,225.27066493034363,1,a0225422
{'gbdt': 0.9691924549769211},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.5724972192666886}",balanced,0.8837581833336132,0.24934344445286666,100,0.05275589809019493,-1,root_mean_squared_error,81,7,104,1,regression,0.2091635205021871,0.10191792537274919,99999,9,serial,True,1,1.974668649508874,150.60232973098758,1,48f99b3a
{'gbdt': 0.9789762089705389},{'gbdt': 21},false,{'boosting_type': 'goss'},balanced,0.7694227076087836,0.06030104251261906,100,0.007082802136114022,-1,root_mean_squared_error,73,17,60,1,regression,0.5993712444611646,0.36651779996736056,99999,7,serial,True,1,2.1149268947971365,339.72969293594366,1,e736197a
{'gbdt': 0.9809231208841358},{'gbdt': 20},false,{'boosting_type': 'goss'},,0.8463827526389364,0.2668420438821446,100,0.022957606212191697,-1,root_mean_squared_error,14,13,87,1,regression,0.3986748776545543,0.09935516427902691,99999,4,serial,True,1,2.2850161153988355,175.13411998748782,1,21766ad8
{'gbdt': 0.9819297706893634},{'gbdt': 14},false,{'boosting_type': 'goss'},balanced,0.6438751074496523,0.3269245708396754,100,0.005907055519578387,-1,root_mean_squared_error,34,6,107,1,regression,0.467592864956113,0.43059038724032184,99999,2,serial,True,1,2.6963923315541374,172.17974591255188,1,c0954000
{'gbdt': 0.9751696425300906},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.9303021222206087}",balanced,0.8359506486371492,0.9176172994890766,100,0.016172333634316936,-1,root_mean_squared_error,88,14,48,1,regression,0.8963431512677444,0.10972939500645723,99999,4,serial,True,1,2.2591233760752365,183.82355976104736,1,1033fd30
{'gbdt': 0.9786241815737041},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.9948725084058883}",balanced,0.7612304554171698,0.09327195801289287,100,0.0380400155403194,-1,root_mean_squared_error,12,12,53,1,regression,0.902128647551752,0.5665285328352683,99999,1,serial,True,1,2.809649941946227,144.52472114562988,1,2a6141c8
{'gbdt': 0.9747223272150346},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.9477026529248227}",balanced,0.8439031412641144,0.9113253161895012,100,0.00981126877535079,-1,root_mean_squared_error,61,14,115,1,regression,0.8857254043833321,0.27520540196648396,99999,4,serial,True,1,2.255590566166372,209.5878534317017,1,8d51c5fa
